example_id,build_id,document_id,page_id,dataset,document_type,language,project_split,split_group_id,token_source,image_path,normalized_annotation_path,model_example_path,ocr_route,token_count,label_count,entity_count,relation_count,canonical_field_count,alignment_coverage,entity_retention_rate,relation_retention_rate,canonical_retention_rate,data_quality_score,inference_realistic,is_private,is_usable,exclusion_reason,profile
fatura_page_f9a8cce6db38e9__hybrid,final-4afac97814f51edf,fatura_doc_ef8e181a534be4,fatura_page_f9a8cce6db38e9,fatura,invoice,tr,train,split_54f78289129d824a,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template13_Instance184.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f9a8cce6db38e9.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_f9a8cce6db38e9.json,general,107,107,7,0,5,0.9620253164556962,1.0,1.0,1.0,0.6924993404264745,false,false,true,,final
fatura_page_f9a8cce6db38e9__paddleocr,final-4afac97814f51edf,fatura_doc_ef8e181a534be4,fatura_page_f9a8cce6db38e9,fatura,invoice,tr,train,split_54f78289129d824a,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template13_Instance184.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f9a8cce6db38e9.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_f9a8cce6db38e9.json,general,45,45,6,0,5,0.9620253164556962,0.8571428571428571,1.0,1.0,0.9033528617065096,true,false,true,,final
fatura_page_6e83f998dc269b__ground_truth,final-4afac97814f51edf,fatura_doc_06ba99b32c3811,fatura_page_6e83f998dc269b,fatura,invoice,tr,dev_select,split_756bcf3b3f388853,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance181.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6e83f998dc269b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\ground_truth\fatura_page_6e83f998dc269b.json,,70,70,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_6e83f998dc269b__hybrid,final-4afac97814f51edf,fatura_doc_06ba99b32c3811,fatura_page_6e83f998dc269b,fatura,invoice,tr,dev_select,split_756bcf3b3f388853,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance181.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6e83f998dc269b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\hybrid\fatura_page_6e83f998dc269b.json,general,90,90,8,0,6,0.9428571428571428,1.0,1.0,1.0,0.7095716088727374,false,false,true,,final
fatura_page_6e83f998dc269b__paddleocr,final-4afac97814f51edf,fatura_doc_06ba99b32c3811,fatura_page_6e83f998dc269b,fatura,invoice,tr,dev_select,split_756bcf3b3f388853,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance181.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6e83f998dc269b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\dev_select\paddleocr\fatura_page_6e83f998dc269b.json,general,39,39,7,0,6,0.9428571428571428,0.875,1.0,1.0,0.9040891603065414,true,false,true,,final
fatura_page_d792db2eff512e__ground_truth,final-4afac97814f51edf,fatura_doc_a86e6252ca702e,fatura_page_d792db2eff512e,fatura,invoice,tr,train,split_6d7693ee8e18915c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance24.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d792db2eff512e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_d792db2eff512e.json,,50,50,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_d792db2eff512e__hybrid,final-4afac97814f51edf,fatura_doc_a86e6252ca702e,fatura_page_d792db2eff512e,fatura,invoice,tr,train,split_6d7693ee8e18915c,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance24.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d792db2eff512e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_d792db2eff512e.json,general,75,75,7,0,7,0.98,1.0,1.0,1.0,0.739622669560537,false,false,true,,final
fatura_page_d792db2eff512e__paddleocr,final-4afac97814f51edf,fatura_doc_a86e6252ca702e,fatura_page_d792db2eff512e,fatura,invoice,tr,train,split_6d7693ee8e18915c,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance24.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d792db2eff512e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_d792db2eff512e.json,general,41,41,6,0,7,0.98,0.8571428571428571,1.0,1.0,0.9153814770364482,true,false,true,,final
fatura_page_7eeac8b0da47df__ground_truth,final-4afac97814f51edf,fatura_doc_ca0de20c4675db,fatura_page_7eeac8b0da47df,fatura,invoice,tr,train,split_6664dde7a1958943,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template49_Instance188.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7eeac8b0da47df.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_7eeac8b0da47df.json,,79,79,9,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_7eeac8b0da47df__hybrid,final-4afac97814f51edf,fatura_doc_ca0de20c4675db,fatura_page_7eeac8b0da47df,fatura,invoice,tr,train,split_6664dde7a1958943,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template49_Instance188.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7eeac8b0da47df.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_7eeac8b0da47df.json,general,100,100,9,0,6,0.9493670886075949,1.0,1.0,1.0,0.7174421708605011,false,false,true,,final
fatura_page_7eeac8b0da47df__paddleocr,final-4afac97814f51edf,fatura_doc_ca0de20c4675db,fatura_page_7eeac8b0da47df,fatura,invoice,tr,train,split_6664dde7a1958943,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template49_Instance188.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7eeac8b0da47df.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_7eeac8b0da47df.json,general,43,43,7,0,6,0.9493670886075949,0.7777777777777778,1.0,1.0,0.8951819455942934,true,false,true,,final
fatura_page_27eba7b72c16c7__ground_truth,final-4afac97814f51edf,fatura_doc_f552c8e5969d76,fatura_page_27eba7b72c16c7,fatura,invoice,tr,train,split_293687d4c177d934,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance73.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_27eba7b72c16c7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_27eba7b72c16c7.json,,56,56,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_27eba7b72c16c7__hybrid,final-4afac97814f51edf,fatura_doc_f552c8e5969d76,fatura_page_27eba7b72c16c7,fatura,invoice,tr,train,split_293687d4c177d934,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance73.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_27eba7b72c16c7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_27eba7b72c16c7.json,general,86,86,8,0,8,0.9464285714285714,1.0,1.0,1.0,0.7394761119730006,false,false,true,,final
fatura_page_27eba7b72c16c7__paddleocr,final-4afac97814f51edf,fatura_doc_f552c8e5969d76,fatura_page_27eba7b72c16c7,fatura,invoice,tr,train,split_293687d4c177d934,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance73.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_27eba7b72c16c7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_27eba7b72c16c7.json,general,49,49,7,0,8,0.9464285714285714,0.875,1.0,1.0,0.9142176452142442,true,false,true,,final
sroie_page_33e3669c496d80__ground_truth,final-4afac97814f51edf,sroie_doc_c5efaeda5ddfae,sroie_page_33e3669c496d80,sroie,receipt,en,train,split_d03dd97c9ac11a35,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51005442383.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_33e3669c496d80.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\sroie_page_33e3669c496d80.json,,55,55,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
sroie_page_33e3669c496d80__hybrid,final-4afac97814f51edf,sroie_doc_c5efaeda5ddfae,sroie_page_33e3669c496d80,sroie,receipt,en,train,split_d03dd97c9ac11a35,hybrid,data/raw/public/sroie/SROIE2019/train/img/X51005442383.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_33e3669c496d80.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\sroie_page_33e3669c496d80.json,general,67,67,4,0,4,0.8909090909090909,1.0,1.0,1.0,0.8766168830260448,false,false,true,,final
sroie_page_33e3669c496d80__paddleocr,final-4afac97814f51edf,sroie_doc_c5efaeda5ddfae,sroie_page_33e3669c496d80,sroie,receipt,en,train,split_d03dd97c9ac11a35,paddleocr,data/raw/public/sroie/SROIE2019/train/img/X51005442383.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_33e3669c496d80.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\sroie_page_33e3669c496d80.json,general,54,54,4,0,4,0.8909090909090909,1.0,1.0,1.0,0.955999183291549,true,false,true,,final
fatura_page_fbcf6be9757ea1__ground_truth,final-4afac97814f51edf,fatura_doc_cd1e8e3b2bc03b,fatura_page_fbcf6be9757ea1,fatura,invoice,tr,train,split_c5ca9469937966ce,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template18_Instance194.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_fbcf6be9757ea1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_fbcf6be9757ea1.json,,60,60,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_fbcf6be9757ea1__hybrid,final-4afac97814f51edf,fatura_doc_cd1e8e3b2bc03b,fatura_page_fbcf6be9757ea1,fatura,invoice,tr,train,split_c5ca9469937966ce,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template18_Instance194.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_fbcf6be9757ea1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_fbcf6be9757ea1.json,general,74,74,8,0,8,0.9333333333333333,1.0,1.0,1.0,0.7257300632587005,false,false,true,,final
fatura_page_fbcf6be9757ea1__paddleocr,final-4afac97814f51edf,fatura_doc_cd1e8e3b2bc03b,fatura_page_fbcf6be9757ea1,fatura,invoice,tr,train,split_c5ca9469937966ce,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template18_Instance194.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_fbcf6be9757ea1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_fbcf6be9757ea1.json,general,32,32,6,0,8,0.9333333333333333,0.75,1.0,1.0,0.8919417575310726,true,false,true,,final
fatura_page_34e4b1668ba286__ground_truth,final-4afac97814f51edf,fatura_doc_af56c891242051,fatura_page_34e4b1668ba286,fatura,invoice,tr,train,split_6d7693ee8e18915c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance30.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_34e4b1668ba286.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_34e4b1668ba286.json,,59,59,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_34e4b1668ba286__hybrid,final-4afac97814f51edf,fatura_doc_af56c891242051,fatura_page_34e4b1668ba286,fatura,invoice,tr,train,split_6d7693ee8e18915c,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance30.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_34e4b1668ba286.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_34e4b1668ba286.json,general,84,84,7,0,7,0.9661016949152542,1.0,1.0,1.0,0.7237519450546177,false,false,true,,final
fatura_page_34e4b1668ba286__paddleocr,final-4afac97814f51edf,fatura_doc_af56c891242051,fatura_page_34e4b1668ba286,fatura,invoice,tr,train,split_6d7693ee8e18915c,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance30.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_34e4b1668ba286.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_34e4b1668ba286.json,general,42,42,6,0,7,0.9661016949152542,0.8571428571428571,1.0,1.0,0.9092227585947361,true,false,true,,final
fatura_page_60aae7c46cdd51__ground_truth,final-4afac97814f51edf,fatura_doc_7dbad23923538b,fatura_page_60aae7c46cdd51,fatura,invoice,tr,train,split_06d40cf51a653925,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template41_Instance113.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_60aae7c46cdd51.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_60aae7c46cdd51.json,,77,77,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_60aae7c46cdd51__hybrid,final-4afac97814f51edf,fatura_doc_7dbad23923538b,fatura_page_60aae7c46cdd51,fatura,invoice,tr,train,split_06d40cf51a653925,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template41_Instance113.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_60aae7c46cdd51.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_60aae7c46cdd51.json,general,99,99,9,0,7,0.961038961038961,1.0,1.0,1.0,0.7059824546468594,false,false,true,,final
fatura_page_60aae7c46cdd51__paddleocr,final-4afac97814f51edf,fatura_doc_7dbad23923538b,fatura_page_60aae7c46cdd51,fatura,invoice,tr,train,split_06d40cf51a653925,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template41_Instance113.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_60aae7c46cdd51.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_60aae7c46cdd51.json,general,41,41,7,0,7,0.961038961038961,0.7777777777777778,1.0,1.0,0.89243321396231,true,false,true,,final
fatura_page_b890d202ef1738__ground_truth,final-4afac97814f51edf,fatura_doc_dd37d3196ba0b1,fatura_page_b890d202ef1738,fatura,invoice,tr,train,split_7c4a003a3a2f3143,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template4_Instance71.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b890d202ef1738.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_b890d202ef1738.json,,53,53,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_b890d202ef1738__hybrid,final-4afac97814f51edf,fatura_doc_dd37d3196ba0b1,fatura_page_b890d202ef1738,fatura,invoice,tr,train,split_7c4a003a3a2f3143,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template4_Instance71.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b890d202ef1738.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\hybrid\fatura_page_b890d202ef1738.json,general,69,69,7,0,6,0.9056603773584906,1.0,1.0,1.0,0.718704379807906,false,false,true,,final
fatura_page_b890d202ef1738__paddleocr,final-4afac97814f51edf,fatura_doc_dd37d3196ba0b1,fatura_page_b890d202ef1738,fatura,invoice,tr,train,split_7c4a003a3a2f3143,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template4_Instance71.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b890d202ef1738.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\paddleocr\fatura_page_b890d202ef1738.json,general,32,32,5,0,6,0.9056603773584906,0.7142857142857143,1.0,1.0,0.8791748618496481,true,false,true,,final
fatura_page_7101445c915e38__ground_truth,final-4afac97814f51edf,fatura_doc_0c220b3f184c78,fatura_page_7101445c915e38,fatura,invoice,tr,train,split_21ceeb83d015ff1a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template17_Instance139.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7101445c915e38.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_7101445c915e38.json,,69,69,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_0d4b515fcb02c4__ground_truth,final-4afac97814f51edf,fatura_doc_937f32d3f72136,fatura_page_0d4b515fcb02c4,fatura,invoice,tr,train,split_4a615bde86c174ed,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template26_Instance44.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_0d4b515fcb02c4.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_0d4b515fcb02c4.json,,79,79,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_593a9ba7be51f4__ground_truth,final-4afac97814f51edf,fatura_doc_df1442bf231e96,fatura_page_593a9ba7be51f4,fatura,invoice,tr,train,split_e7d33b4d8572bf4b,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template46_Instance175.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_593a9ba7be51f4.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_593a9ba7be51f4.json,,76,76,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_8c6b768ca33205__ground_truth,final-4afac97814f51edf,fatura_doc_75b0f864d84f4a,fatura_page_8c6b768ca33205,fatura,invoice,tr,train,split_1bfd0363f926e796,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template50_Instance42.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8c6b768ca33205.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_8c6b768ca33205.json,,105,105,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_527930d62716b8__ground_truth,final-4afac97814f51edf,fatura_doc_28eaa21863f227,fatura_page_527930d62716b8,fatura,invoice,tr,train,split_142a6b6b4a49a492,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template9_Instance107.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_527930d62716b8.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_527930d62716b8.json,,54,54,8,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
fatura_page_7dde6bbd19fc5f__ground_truth,final-4afac97814f51edf,fatura_doc_84f6b36b5d9295,fatura_page_7dde6bbd19fc5f,fatura,invoice,tr,train,split_6664dde7a1958943,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template49_Instance190.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7dde6bbd19fc5f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\final\final-4afac97814f51edf\train\ground_truth\fatura_page_7dde6bbd19fc5f.json,,77,77,9,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,final
